reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOGYY2-I58f9TjvNL7Qt01JV6TPHUQ4rM2SU2lcr7Uf1y0ItjEna18tzPHORWbWso72OziapRhtzJ36ZkTQ,Coach Bert H,https://play-lh.googleusercontent.com/a-/AOh14GjrEmdpxGwOfAL969IXlk7Tx2H7GvZf2AbhNTeFw68,"Awesome app. Better than THINGS, Todoledo and others. Loving it.",5,0,5.8.3,14-10-2020 07:59,,,newest,com.ticktick.task
gp:AOqpTOFEIDQSJSHfW1Nzg8moUUVMQyuCS3-ON1QVZkxg-kIwC3J9Y2WNovBH32eSw0sM-7j6b6krYKjLMi4uCMs,Umer R Ghazi,https://play-lh.googleusercontent.com/-QJcUuYbL99o/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmZyX7XnN1tjgsQHQYpc7ye_CuzIQ/photo.jpg,Excellent app ... loving it ... best replacement of wunderlist. (My mistake about Family Library. In App purchases can't be shared in Google Family Library as a standard. Nothing to do with ticktick team. Reverted to 5 star),5,0,5.8.3,14-10-2020 06:38,"Hi there, could you please elaborate more on what you mean by family library? You're always welcome to send us a feature request ticket within the app (Settings &gt; Feedback & Suggestion). That's the most efficient way for us to learn your feedback. Thanks!",13-10-2020 19:32,newest,com.ticktick.task
gp:AOqpTOEKxbwXMXfTweUK1ky29JnM7IUiEb7qpUy6ElW3V_QUw1Aawr5qziG5XbotdhWH4joujwrkJA_x3zkkAss,Richard J Naylor,https://play-lh.googleusercontent.com/a-/AOh14Gi44-q_XqCv2SWBdUycPWjc9c6M9Rgk4K_S27TLWA,"A couple months in, the best for me. It has developed a good feature set on a modern platform. Still finding helpful features.",5,0,5.8.3,13-10-2020 17:15,,,newest,com.ticktick.task
gp:AOqpTOFQ1NRqxheZY7iU_8LbauPVohHUOl99sOiTFVPASmUyXv38JaBu6sEI-ba5h6548ZWfEXbip5Lo1FxQa00,hana lestari,https://play-lh.googleusercontent.com/-QfuGNgRrNLA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucneInTzeui5VjkXQ5lAQQDNZaye9w/photo.jpg,help me to increase my productivity,5,0,5.8.3,13-10-2020 14:31,,,newest,com.ticktick.task
gp:AOqpTOH4oCAcTXSr-fkh6zW9Grr7C4BbZns1x27vTdyp78UO4w3ztNw9fTAGI7Z6O7HB4qz2gc3jWvLIfQb46mM,Anton Solovev,https://play-lh.googleusercontent.com/-CIvCQD-VBEo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucljRuOScjm3UkDbeOO_C5-WHh_3lQ/photo.jpg,"Multi-tag search is very much needed! e.g. ""#next #next"" in search bar",5,1,5.8.3,13-10-2020 12:49,,,newest,com.ticktick.task
gp:AOqpTOF0lUtPhGoq83fkM2SNgMj9ieB2c6cPbYBWELNgjtRScML_Cd8w0kIPWt7kKTANM6mjwBsBbMbSuTlw5Ho,1SG18ME068 _RAHUL MISHRA,https://play-lh.googleusercontent.com/a-/AOh14GhScJP0BD9MXl-BR9OfeAX5-XDSwMfyrVBWdMez1Q,This is app is great,5,0,5.8.3,13-10-2020 10:11,,,newest,com.ticktick.task
gp:AOqpTOEbJeH72BZZsTLmxQuFSiOPvBghf9djLIJHJPsxgHcvYdUV65RkVu3DlolYRsjMQIzGmcuK81f5nXoulvE,Lemony mint,https://play-lh.googleusercontent.com/a-/AOh14GjdWQHxywnBx1j7oyjz46dTfXTJetW6OF0diM2V,Great app... All in ione app... Should try!!!,5,0,5.8.3,12-10-2020 22:16,,,newest,com.ticktick.task
gp:AOqpTOEIF2jPYX-7zr72GnqC9jztjJGZ2eW-NI2mewYQH8Dect6aTg-Bk7ohwW2_ciO7vZKgYaP4YSFXGpXbrbM,GOVIND MANDGE,https://play-lh.googleusercontent.com/-uG_A3Ge7KC8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnq5nkeXy8m9cMYQJuzaC4umoEMQg/photo.jpg,Good 🙂👍,5,0,5.5.5.0,12-10-2020 14:16,,,newest,com.ticktick.task
gp:AOqpTOEHnRY2RX9IPdGWLX7HfR_itpLCUvlmuPRG7zriVlENLdB0IP4Lwp2rYBhJi-eAuHFejOJneaYH11mXVqY,sandesh samant,https://play-lh.googleusercontent.com/-H65ihme1Hq4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnc2RWxMpH4Al6LS0pa4v7z0WaPDQ/photo.jpg,Need to little colourfull,5,0,5.8.3,12-10-2020 14:08,,,newest,com.ticktick.task
gp:AOqpTOGsIpR8Y4nwJDOTxZTCKZErWMchCnsuhlkFBFrIFboS-iOC3ZBSfLs72Jfqt1mjdGeqIvJKMqg4tE550Ws,Abinav Muthiah,https://play-lh.googleusercontent.com/-TR2mYJgT0FY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckoNOe15PBSb96ib3VnBcU6kWJR2g/photo.jpg,Best tasks app. Period,5,0,5.8.3,11-10-2020 22:11,,,newest,com.ticktick.task
gp:AOqpTOHSqaZQfTMBcmuI9Mzj8iawSGH8PwyBUJlgGyUKMh2ZzeoXiu8rvxFLcX_IjJn5fHFtW-Gev9QDyoAMC0Y,Austin Brownell,https://play-lh.googleusercontent.com/-igeDFlaT0lQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmjQKp3LUVO5Ucyk5hdT5DPMh8wIQ/photo.jpg,Excited about making a future,5,0,5.8.3,11-10-2020 21:42,,,newest,com.ticktick.task
gp:AOqpTOEdN8Qn4eeM4Ih2uompBRCvVxxuIBf-YEuaBsURvRHan7xSsK07Fi8AJVV8pHExDoq4sI910BZPvDy6XBk,Aditya Kumar,https://play-lh.googleusercontent.com/a-/AOh14GjlM6dj486opEbLKYgbL5_blmq477gibwUV_E1Tfg,It's awesome👍,5,0,5.8.3,11-10-2020 17:28,,,newest,com.ticktick.task
gp:AOqpTOFV4N4QTJFTmdSG0Cbt2edyM6hp79cCtY2r3ogMEugY0y-fxvpu-AydQsIiXYhILZnngcYpRTPzRPZpn9w,Mohammed Alhadi,https://play-lh.googleusercontent.com/a-/AOh14GhTBOrfsYBairZGeU6Twego2iWC1IiEf5vXJO6b3g,Outstanding app really loved it 💙✨,5,0,5.7.1,11-10-2020 12:46,,,newest,com.ticktick.task
gp:AOqpTOFKe82kXYpCha5iiADA9BRfQdebSnL5Lh4Ebh6qK_PRs0no4b2maN9lggRxPXwiwVvt2wDGIml65fASqcQ,Sameer Bhoye,https://play-lh.googleusercontent.com/-YDfzWjYDxZk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck8GsWSVdKu0Pqki_FXOnNtG7rPKg/photo.jpg,Simply the best productivity app,5,0,5.8.3,11-10-2020 09:06,,,newest,com.ticktick.task
gp:AOqpTOG6xdsL09PVwDIQ6kUU-VoTHC7fXNdYsUgkKeFJAPMUsjF0AOa9yp1ZnBpKSi5ipcxErW1GGwAnwRjbbAk,Verona's lifestyle,https://play-lh.googleusercontent.com/a-/AOh14Ggt51liaQ20KU0Ky2UOUPowgiYHaJ1LbDWX-IdZBA,Best app for ha bit creation I loved it Super,5,0,5.8.2,11-10-2020 08:19,,,newest,com.ticktick.task
gp:AOqpTOFVnBZ1AL6gIKLYTO8ED48OhArvZfNdnA1Rzirsc4TeBRu49n0ueLaOrQ7SmqJ7nlBFNapQTK0nQNs9JZ8,Lynda Tiefel,https://play-lh.googleusercontent.com/a-/AOh14GjPVDbOGdt2hVtEDu0w46JTjUucXV0_EPC52OR87bI,"There are a lot more options than GTasks, and it is synchronizing between my devices without a problem.",5,0,5.8.3,11-10-2020 05:23,,,newest,com.ticktick.task
gp:AOqpTOF1ihA5bpO6qIOriCidmkcVFnhWeSwmajycqhN0rm2g_EvgrF1AhrfKQgcirQYSlV0lCJcvXHYRyENL9jM,Samar Afroz XI Sc. A,https://play-lh.googleusercontent.com/a-/AOh14GiGu87vYtw_eiYGemmIZeb-_gHSvYHaTpi6b0F71Q,Amazing got to know about it from mkbhd,5,0,5.8.3,11-10-2020 03:19,,,newest,com.ticktick.task
gp:AOqpTOHsHAQYk7vOeQTw9Na3gHySFj0dw9-DqXunHBZ_Aa1Hq4OItpacCReVnjxtiru8ToqhU4u9ytlem_qKaIc,Subramanian Yoganandam,https://play-lh.googleusercontent.com/-NctztkbQylw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnMUqWhflRDugNaBnKaz7hzgarAhw/photo.jpg,I am quite comfortable with it. Quite convenient. Meeting my expectations well.,5,0,5.8.3,10-10-2020 18:56,,,newest,com.ticktick.task
gp:AOqpTOFmB2K5XRP-3b2-wRxWfio_YFMLl2p7KzgchHiFa3053gPFdrVw6E-aIexqVQa8SRiXvZXQ4ghU58BgK2k,Snehal Mane,https://play-lh.googleusercontent.com/a-/AOh14GgCH1oZ4GKubk1cgGBGwVZLAn8XNAXp5K9HO98Qqg,I've been using for like 2 years... No complaints,5,0,5.8.3,10-10-2020 15:18,,,newest,com.ticktick.task
gp:AOqpTOFez1DUkw-qqOGZjZFBeIBpKJ3BCqbBrku_cbjHdYb5x4vF-SKP1YxYL63EZN3DT3es5pGcx0OjeQR1I40,Arpit Sharma,https://play-lh.googleusercontent.com/a-/AOh14GjfZK7VSPUsNwMASba3NbtnnhdipjFeJ8WM-vCJrA,Half baked nested tasking feature has hugely impacted the usability of the app. Reminders and repeats are completely messed up. Don't know what is the purpose.,5,4,5.8.3,10-10-2020 13:13,"Could you please send a feedback within the app? Please follow this path: Settings -&gt; Feedback & Suggestion -&gt; Problem -&gt; Send Problem. You may tick Upload log option, which is helpful for finding the problem solution. Thanks!",11-08-2020 07:13,newest,com.ticktick.task
gp:AOqpTOEDIf75sumsW0tDh8EvG4rhhJQp5taBQxhbWsWgU_HfihE6IbMtBtjaibDsKKMM2EMjrnX5dtuiXzz5gN4,keven yee,https://play-lh.googleusercontent.com/-_angmIPUDOw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmYghSCBuCajaCeEDahtYpNnVqXrg/photo.jpg,Okay.,5,0,5.8.3,09-10-2020 22:47,,,newest,com.ticktick.task
gp:AOqpTOGc72RILH4_YPpAxF3wjPEk3TT54yiNPGQ9sXSb7ZbrMI9uIQdKou5eA91emzgSdSGQ1SvdzHKrqNG3FHM,Isuru Gunawardena,https://play-lh.googleusercontent.com/-ATRL2ftC6Ho/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckXL1z9DWe022qpKYemmLhslN_shw/photo.jpg,"It's incredible not only because I can plan my work, but also because of the pomodoro feature. Habits too.",5,0,5.8.3,09-10-2020 18:49,,,newest,com.ticktick.task
gp:AOqpTOHjWYrcs6DrQ3WCgsr0G7ntQhGYDNkO7y7moBmWzhY8_dNPynyDPq0eIn1teOZc8fF-X8ROsm1vrGdx3hc,Vinay Chandran,https://play-lh.googleusercontent.com/a-/AOh14GgMq4jyVIvGxLE6TUq0k_YkKijTAat4Gy7gxfbyPQ,Great tool to boost productivity!!,5,0,5.8.3,09-10-2020 16:42,,,newest,com.ticktick.task
gp:AOqpTOFHVp3GaXuvBY41E3kVxlPOYol7xZSkvhCy_aKzQsi5yi7W94v8ZzLR4icKRxL5uTkD710qog8UWuUl2t0,Tuck Wah Siew,https://play-lh.googleusercontent.com/a-/AOh14GgFA5KKnfnLqZqsyayB8MeK_ok_dW3-iC8FMg3DLA,Very intuitive and user friendly,5,0,5.8.3,09-10-2020 07:31,,,newest,com.ticktick.task
gp:AOqpTOGbRTjDF0t1sTlwz-W4GFYWcoagZ6I0rVG7Bh4qVA5_UArM0ypDCuDAdS1u5BIHqgYorc1TCbnnuM7OuBo,Dustin Parsons,https://play-lh.googleusercontent.com/a-/AOh14Gg_eQMmhZTGzP4AKowiChGd06NOVlJkj0lYglf3,Great for persistent reminders! If you liked Due on the iPhone and were looking for a replacement this is it.,5,0,5.8.3,09-10-2020 03:17,,,newest,com.ticktick.task
gp:AOqpTOHQ1Eb7Qk0UUGxrCLCJqqMCyYbwp4YLF2nn0rh6avQuiUz8zeVfqLGhSbCbu9oj9Dh7l0IpHshZYsKAhB0,Mr E,https://play-lh.googleusercontent.com/a-/AOh14GjHhwxKV-5OB2uoxQ9_x4cqIne7IR8xWsz8EkyLEQ,Best app for being productive. 10/10,5,0,,09-10-2020 00:23,,,newest,com.ticktick.task
gp:AOqpTOG7xazfcB67ur9lt7n0RnzCxi_BUON2pk9xRmhWAmH20A_F58K2DX-WRE6x7y-h5vV60n4CVrHGQRZgWRM,Treck zone,https://play-lh.googleusercontent.com/a-/AOh14GierI560f8rDyvGKBNCkT9GG3GSRIZKq83ZpNBrxg,Very helpful application in analysis of your effort scores 👍🔥 highly recommended 👍🔥,5,0,5.8.3,08-10-2020 23:42,,,newest,com.ticktick.task
gp:AOqpTOFY7f0593Vh-DfXbnu7rbLDNqy3oQIOj2kWZ1aq7BxjRXsnnGfHgsgOud9BWItKzHz5OeSdtezD_-017-A,Eric Muhwezi,https://play-lh.googleusercontent.com/a-/AOh14Gj1pripNiVThn3CC8IL6g7Iy2G85oUbMNlRSixIQA,Does great for a to do list planner..,5,0,5.8.3,08-10-2020 18:24,,,newest,com.ticktick.task
gp:AOqpTOHIvfocdbF-nRTj6Sib-tkD-Na7jaSpVw3Nt545PyuPvhIOB0XW-DXjdVoD0lF1hwVogGrwRWK06OQQAcs,Irfan Kamal,https://play-lh.googleusercontent.com/-l8VLI25Q8Bg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnoZD1ITSOl_15whPsIVZZVeVGAWQ/photo.jpg,"Simple, easy to use. My fav to-do listplanner so far!",5,0,5.8.3,08-10-2020 17:40,,,newest,com.ticktick.task
gp:AOqpTOHJ5xSFKd6NmJG2vJXhw3V6DkBBV_9WfxoLLpcDYfryiAL39JMacTbTTQ7k-97PzHF19RJn49Wu16hwdQA,Rasoul Firouzi,https://play-lh.googleusercontent.com/a-/AOh14GiNL-qO7oAOW_5yJDfvRC3CrfR4Uh8SF8KMnMrY,Good app. Highly advise you to test it.,5,0,5.8.3,08-10-2020 14:52,,,newest,com.ticktick.task
gp:AOqpTOFOaHAnFiiv6AdNBMycrEJTfuycZNH5WK1cJfI6lG-6CLIJIPX1VQ8_eSXzNsNOCFJBKohcF4vzUjo-Peg,Silviu Oprea,https://play-lh.googleusercontent.com/-Srog2kZ_pqU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmHCUP09b8xOHYUmgMooMv8aXUN0Q/photo.jpg,How awesome this app is. Makes it a breeze to track what needs to be done. Also love the new kanban view!,5,0,5.8.3,08-10-2020 14:47,,,newest,com.ticktick.task
gp:AOqpTOE3Kn35Ec29cZdZ2qj8EBK1AW91B5FFXIzlroB4eMrymO9G1vXhmR6BUy72ThXNQoR5GhbUu-MXnskyTDs,SH Chua,https://play-lh.googleusercontent.com/-R7djgrVvww0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm1y7CkVOlStQ5xkcDXB_uWegmhvA/photo.jpg,"Great, simple to use and best of all, free !",5,0,5.8.3,08-10-2020 13:03,,,newest,com.ticktick.task
gp:AOqpTOF53Zu4_VK20082d2AZKxlhMBCjDdVSIXjlqBdcEtDnGo1P4V0vllmucYanYB0qRY0f4DBmOFGXDoodd8g,Vicky Rak,https://play-lh.googleusercontent.com/-rey-xeGNR-E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmv3ibpxheYG6eTQOyqSxG1slpbWg/photo.jpg,This really helped me organizer my day,5,0,5.8.3,08-10-2020 06:06,,,newest,com.ticktick.task
gp:AOqpTOE1D3nAj1ymPnWaVPjiiI-0HhhJ4v0xCqiWLRzN87hqA8PgsGS-XupmtlGCVXB8KhTU2gBJYYd8wm5ETec,Abubakar Aminu,https://play-lh.googleusercontent.com/a-/AOh14GhOESgfxYJbTNuF8_GS6iUfAJvhE3PmIx4n0MQ4Xw,"This app is Very Awesome, always keeps me on track 100%✓",5,1,5.8.0,08-10-2020 05:55,,,newest,com.ticktick.task
gp:AOqpTOFqnugJQ95u-BapMORd0v06M2qxgwZhIOeMMQA1yoSAYhOdmybv5xToS-2T98t9zvYNcc-I0m0TV8U9rss,Forever Five,https://play-lh.googleusercontent.com/a-/AOh14GgpCvF6xVWC3oFlG3aYKcB1XxszgH6kbwVu7-mxJA,Best planner I have ever tried do far,5,0,5.8.3,08-10-2020 05:16,,,newest,com.ticktick.task
gp:AOqpTOEloGtRVUNHWV_SxyMkWUM6hF0brilyNNqUc7gwTXMvDVQ7hwyxoL-4e5gFQWEES2ET9PBKXVjTGBzDpo8,Unleasher,https://play-lh.googleusercontent.com/a-/AOh14GhLzFQsibwqMrhYqFwNy2runk1cDphK01Xjyf7Dbg,Trust me guys..I have been searching for such an app in the whole playstore!this is the best of all😍No purchasing required!Without purchasing we can choose upto 5 habits that's enough and more...this is really cool😍😍,5,0,,07-10-2020 22:55,,,newest,com.ticktick.task
gp:AOqpTOF3Rl7MQNoVUq7ROpL8h_DJaCtJm-Ed0FsOK1nlpdW4h3tS5Cf8aioWEttxVdjeIoMSaB-DOFZnt2vRrKc,Kosar M,https://play-lh.googleusercontent.com/a-/AOh14GjfuT3R4A-9Lo-BYsjv03XsAX6sX-GKEbAeBIR5,THE BEST ONE OF THESE TYPE OF APPS! Has all you may need!,5,0,2.6.4,07-10-2020 18:07,,,newest,com.ticktick.task
gp:AOqpTOF5X-xG7-Os4Mh859IzSYTW9DuH_HUekyhBeFDZ1gOgCB3yYnSAXThqPtiKD5cScGZV3eGyGBsVo3m0fsI,Rofayda Solaiman,https://play-lh.googleusercontent.com/a-/AOh14GhxK2bnQ_CGB9Cg4-Y-1jqGdeYOzQAgdO1tSgdJ,Amazing,5,0,5.8.3,07-10-2020 15:32,,,newest,com.ticktick.task
gp:AOqpTOFjx8vYF1a5hk2KR5BACYBbgFyvRhA3sEnH-wmpEbNVHoErmh36XkSsoG690PWzGUIf4GD-8S0K9Fi6PTY,Nolan White,https://play-lh.googleusercontent.com/-hON1sT-fBIA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnfKVf-3a3aW3sVhttLTmR8xUjiCw/photo.jpg,Seems good so far,5,0,5.8.3,07-10-2020 07:53,,,newest,com.ticktick.task
gp:AOqpTOE-vjvRMtTQ00NvJyRewRreppmYDZuUMJnzU42wqqBSK4bvY9iouOFnODqhDDp2iK7dd6gjUsU-vXD7b-I,_veejay,https://play-lh.googleusercontent.com/a-/AOh14GijtNnw9lQDDaDrcM65qZOp71-SaE6zDApa5nIV,Some daily tasks just disappear a minute after I tick them. This bug is affecting me for about a week now and I'm already tired of it.,5,1,5.8.2,07-10-2020 05:53,,,newest,com.ticktick.task
gp:AOqpTOEP9lnsHz3HcMNU4ajkCC5QW1f0K4ysTzJecOTJmykfRk75FGqcxI6E5iVklJPK1N3itYfROi_UtEH5ZFE,মোঃ হাসানুজ্জামান সোহাগ,https://play-lh.googleusercontent.com/a-/AOh14Gi8K8d9v5q1nBIuA_d4zWfd8ParZ4TxZtAAZiJzRw,"Tremendous Todo App, where you get every option which you want. Thanks Ticttick App developer who give us such a best todo app",5,0,5.8.3,07-10-2020 05:47,,,newest,com.ticktick.task
gp:AOqpTOHau_6vm_X5mmJu0QDx0WVywW7sK9cEueSCEfhWkAdQLJBpsXG4MaboKWYXB_qA-CN1BDH89VCRagxy2Jc,Jess Dabre,https://play-lh.googleusercontent.com/-RHhfxCsmR7Q/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnRGNJMVhBm4pQxs6Co6y7vFw8qsQ/photo.jpg,Really useful app. It helps you to organise your day properly and reminds you important things on time.,5,0,5.8.3,06-10-2020 16:27,,,newest,com.ticktick.task
gp:AOqpTOHIPnLPWKAdWtDFrgNb_tw5fXdJsppiGgdqnW2t2pdV97XNvtKB3MOzr3eIWCnOo2zI-PRbiZSoWUqPN1E,Rekar Bakhtiar,https://play-lh.googleusercontent.com/a-/AOh14Gj5y3i2o_DAH6LlWk6oXUnKwKxTeFOKx_2C4G83Sw,That's the app which I was looking for,5,0,5.8.3,06-10-2020 16:14,,,newest,com.ticktick.task
gp:AOqpTOGsm7iU5FLZAVFRK39ATM8-QJSCXtI2LpwzE3sLhR6swXg4HdC6Iyw1MzaTWuxn6rrpqv4whkEdeO8W42k,Henjilica Lisondra,https://play-lh.googleusercontent.com/a-/AOh14Ggb6bwKXFLidx3UvSNi6yIVhDKsfTzI0-QYEkIT2A,This is worth your time and totally recommended app,5,0,5.8.2,06-10-2020 16:11,,,newest,com.ticktick.task
gp:AOqpTOFY_AsR2RDHPfPtIVbEyj2M247JlQ12tcLsViuKoi7HKVFXsO8bRcoihOppjazu1ymbgQFndSSV7ik208o,Sadhana Swain,https://play-lh.googleusercontent.com/a-/AOh14GiP7rCdjmt-XCiEeb5q9MCQ1Ld62cqqqbfXZGGvGPI,"Using it since like a month, and its the best one by far, I don't really find any of the sections any useful other than the tasks and calendar. At lest for me. But its a great way to schedule my day and stay productive.",5,0,5.8.3,06-10-2020 11:49,,,newest,com.ticktick.task
gp:AOqpTOEEqAG1s_N6PtgLzHN5ZcTSPGxGHxIhOhV4-o2j80WApfk2jB4JOCEjbmYYrfeNIp4rbbe1J8Dnb9V4itw,Farhad Ebrahimi,https://play-lh.googleusercontent.com/a-/AOh14GgogLIK5GnPNuS9YdqiGXUO65pTmdoJkSCLuyBn,It's best app for control your time It's perfect app👌👌👑👑👌👌,5,0,5.8.3,05-10-2020 19:18,,,newest,com.ticktick.task
gp:AOqpTOEDGLsZD40SK6EYEMhbuBbai5nWr-bTzGmtog18HT3uUPhAsZfk00DJKDFJ_QplgvUdafGlRgdl24NGpJo,park gi,https://play-lh.googleusercontent.com/a-/AOh14Gi9vxJDTlW3mRf3geTMlwhro6V3leghJspkTU0jh_g,Ut's an amazing app to control your plans,5,0,5.8.3,05-10-2020 13:33,,,newest,com.ticktick.task
gp:AOqpTOEDitPbloe3m9WC7q1mgEzf6bxHwnkKKUl-Oi6gCbhcOroLLmE1J-385k4FCZrsiLkUMB3qHvtaD-HYEwo,Manuel Gozzi,https://play-lh.googleusercontent.com/a-/AOh14Gh6rNDQVtvAsteUUBGJpI6r55NmTQo1J7V2VAnw8g,The best habit app I've ever used and I've tried a bunch! The UI is beautiful and the app is very responsive.,5,9,5.8.3,05-10-2020 10:26,,,newest,com.ticktick.task
gp:AOqpTOHVsj-x3vtzftQWg3uO_PDVcTUsPdJntPjmZ3OonZe2juF4Ahe9UJ-f6gWdZv5IqbTzS19cRTJR2Jo2Zwc,Aiswarya Dhanil,https://play-lh.googleusercontent.com/-731LrqSPmmc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnBHw_KDJ5UQt1l1SdxMxxnMZDkmQ/photo.jpg,A good one to go with especially with your study time table.,5,0,5.8.3,05-10-2020 06:41,,,newest,com.ticktick.task
gp:AOqpTOHTxTA1ZuZ_FjLHMrWdey4qvjAlCb3K__Zy7wEhkPJxku0bSqGn99RwT_OOjE2PqQbZW7SNR2C2_yyG3eM,龍之谷,https://play-lh.googleusercontent.com/a-/AOh14GhsK5K2sJSTv53SWDKuUnNFoGDIKT1RRvNhqaqxBnI,"Great app, it does all I need it to do and more....",5,0,5.8.3,05-10-2020 04:35,,,newest,com.ticktick.task
gp:AOqpTOEVwcsa82S7AIzx0BnFRzcsNQv7ofgDnDji6PuN8GoA-rh20kmCDrX2CJ8m18EOSWGxYq3l2Q_6fjMiROk,808 duck,https://play-lh.googleusercontent.com/a-/AOh14GhpuYjFmQnvqzueKNpj7nF8cAXxTKVWUyPSeeCiBA,Love it so far!! Favorite task manager that I've tried and I've tried a lot.,5,0,5.8.3,05-10-2020 03:17,,,newest,com.ticktick.task
gp:AOqpTOGiXHWBO0gAUTPUXplu7eP0uZK5BccuJPXS2J1U_5y0OIM0YGuEQNqCajOUqXGF8oRTvSFewlZ5yiGcSGU,Shafiqul Islam Suny,https://play-lh.googleusercontent.com/a-/AOh14GhX7Xo_1T6UjkBND2X_criKg5hb9MHAd_bXfcvAzw,This should be default calendar app by now. Give us that option.,5,0,5.8.3,05-10-2020 01:24,,,newest,com.ticktick.task
gp:AOqpTOH0ARlnvbbOV3o1pUioPsNeeM3xpcI7IANLlUJDKAdLQZGSQvNzOBkiLaDDpkRzGIzTL7wiqve73OLxWCc,MM Baraquel,https://play-lh.googleusercontent.com/a-/AOh14Gg4GTQ0pAMiMgi47d1Q6ep5jdDwDl7rDon5vfxyig,"I love it! User-friendly, simple and has got everything I need.",5,0,5.8.3,04-10-2020 23:38,,,newest,com.ticktick.task
gp:AOqpTOGmOGO9fj-28H7WT09rSalaBo0H3Xpg_UsnCaQp4BT4Sasqj9dSISHwTf_qh5SnzOAitxvKpQvLmAKKMNA,[ RainbowSprinkleHappy ],https://play-lh.googleusercontent.com/a-/AOh14GjXrCq5F6qS18z4kKwmgejxihgeC7lwxKZWiQykFA,It's great for catching up with assignments! ^^,5,0,5.8.2,04-10-2020 21:11,,,newest,com.ticktick.task
gp:AOqpTOG_BHlHIkvx6Q0MBHm6nHnKw8IKUN-Nu5FSreq43taALgT98jbz_3fW9iZqMUn3a9yuppoD7IENxwHOEUY,Rahul Thiya,https://play-lh.googleusercontent.com/a-/AOh14Git6OpSV7XeNKV2AT70Cf8el2_2OjVvXyDp4aC3bw,Needed this a lot... Using this a lot... Has become a part of my daily life... Edit: Thank you so much once again for this great app.,5,4,5.8.3,04-10-2020 16:20,,,newest,com.ticktick.task
gp:AOqpTOFWGyPQjS8qDLB_EioQXvrNwUJgaGjGlqcG7RNDe_vIxB-Hz0DBGjPEGiHFDuvLZ_e5S-kbkhxG81Yqv9M,Keyif Islam,https://play-lh.googleusercontent.com/-ZE0hotJGAGo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmuPEdFX-OKMV9ZPN4kiBuCbVufxw/photo.jpg,"I don't usually do reviews, but I wrote this one , because this app has helped me very much, easy to use and very time efficient. Love it.",5,0,,04-10-2020 12:57,,,newest,com.ticktick.task
